ship_id,ship_type,route_id,month,distance,fuel_type,fuel_consumption,CO2_emissions,weather_conditions,engine_efficiency
NG089,Fishing Trawler,Lagos-Apapa,August,78.98,HFO,1882.88,5493.58,Stormy,75.84
NG089,Fishing Trawler,Port Harcourt-Lagos,September,132.72,HFO,3576.81,9563.69,Moderate,93.01
NG089,Fishing Trawler,Port Harcourt-Lagos,October,194.42,Diesel,5505.24,16086.59,Calm,93.32
NG089,Fishing Trawler,Warri-Bonny,November,89.97,Diesel,1804.05,5138.46,Stormy,91.2
NG089,Fishing Trawler,Escravos-Lagos,December,80.5,HFO,2275.88,6511.42,Calm,71.62
NG090,Tanker Ship,Escravos-Lagos,January,170.41,Diesel,7649.51,22033.35,Calm,88.86
NG090,Tanker Ship,Warri-Bonny,February,401.99,HFO,12851.52,35694.86,Calm,93.79
NG090,Tanker Ship,Warri-Bonny,March,480.77,Diesel,16041.21,45448.92,Calm,91.84
NG090,Tanker Ship,Warri-Bonny,April,72.98,Diesel,2205.55,5899.71,Moderate,81.0
NG090,Tanker Ship,Lagos-Apapa,May,471.82,Diesel,20215.06,56129.0,Calm,80.85
NG090,Tanker Ship,Lagos-Apapa,June,347.23,HFO,11933.39,30710.22,Calm,87.31
NG090,Tanker Ship,Lagos-Apapa,July,409.5,HFO,15023.17,41839.62,Stormy,76.3
NG090,Tanker Ship,Lagos-Apapa,August,139.91,HFO,5612.47,16519.55,Stormy,76.96
NG090,Tanker Ship,Escravos-Lagos,September,460.79,Diesel,20146.18,50502.14,Calm,86.9
NG090,Tanker Ship,Lagos-Apapa,October,286.38,HFO,12557.11,35528.1,Moderate,85.74
NG090,Tanker Ship,Warri-Bonny,November,264.88,HFO,13135.67,33536.2,Moderate,80.73
NG090,Tanker Ship,Lagos-Apapa,December,168.51,HFO,7337.61,20960.98,Moderate,84.01
NG091,Tanker Ship,Warri-Bonny,January,258.79,HFO,9718.62,25374.78,Moderate,85.31
NG091,Tanker Ship,Escravos-Lagos,February,340.52,HFO,11534.55,30019.85,Calm,76.01
NG091,Tanker Ship,Port Harcourt-Lagos,March,481.55,Diesel,21503.19,62594.91,Calm,77.75
NG091,Tanker Ship,Warri-Bonny,April,468.84,HFO,22291.5,64023.74,Calm,86.7
NG091,Tanker Ship,Escravos-Lagos,May,345.89,Diesel,15077.31,45076.05,Stormy,70.75
NG091,Tanker Ship,Escravos-Lagos,June,261.11,Diesel,12715.1,35201.36,Moderate,87.16
NG091,Tanker Ship,Lagos-Apapa,July,333.5,HFO,14947.42,41718.84,Calm,91.78
NG091,Tanker Ship,Lagos-Apapa,August,283.9,Diesel,12855.26,35673.84,Stormy,78.57
NG091,Tanker Ship,Lagos-Apapa,September,382.49,Diesel,12204.35,32408.43,Calm,92.74
NG091,Tanker Ship,Warri-Bonny,October,122.06,HFO,6026.92,17743.42,Moderate,91.7
NG091,Tanker Ship,Lagos-Apapa,November,137.59,HFO,6405.73,16970.72,Calm,83.35
NG091,Tanker Ship,Lagos-Apapa,December,142.39,Diesel,5713.57,16315.22,Stormy,91.72
NG092,Fishing Trawler,Lagos-Apapa,January,150.46,Diesel,3586.36,9536.72,Moderate,87.33
NG092,Fishing Trawler,Lagos-Apapa,February,145.65,Diesel,4228.53,11561.88,Calm,90.73
NG092,Fishing Trawler,Warri-Bonny,March,117.93,Diesel,3498.16,9897.54,Moderate,91.9
NG092,Fishing Trawler,Lagos-Apapa,April,172.62,HFO,3645.56,10432.15,Moderate,72.05
NG092,Fishing Trawler,Warri-Bonny,May,86.3,Diesel,2437.63,6987.97,Moderate,83.89
NG092,Fishing Trawler,Escravos-Lagos,June,54.9,HFO,1136.12,2946.21,Moderate,76.39
NG092,Fishing Trawler,Lagos-Apapa,July,92.52,Diesel,2449.41,7132.7,Moderate,93.89
NG092,Fishing Trawler,Lagos-Apapa,August,192.28,HFO,4537.87,12289.2,Stormy,92.08
NG092,Fishing Trawler,Warri-Bonny,September,56.93,HFO,1354.49,3727.43,Stormy,79.85
NG092,Fishing Trawler,Escravos-Lagos,October,160.58,Diesel,4793.45,14333.11,Stormy,84.35
NG092,Fishing Trawler,Escravos-Lagos,November,53.58,Diesel,1493.06,4311.16,Moderate,89.49
NG092,Fishing Trawler,Port Harcourt-Lagos,December,175.22,Diesel,5109.36,14751.83,Moderate,77.41
NG093,Fishing Trawler,Escravos-Lagos,January,74.99,HFO,1698.4,4800.45,Calm,92.18
NG093,Fishing Trawler,Escravos-Lagos,February,81.1,Diesel,1676.37,4551.99,Calm,73.74
NG093,Fishing Trawler,Port Harcourt-Lagos,March,128.07,Diesel,2757.52,7080.94,Moderate,77.46
NG093,Fishing Trawler,Warri-Bonny,April,154.35,HFO,3306.69,9001.61,Calm,81.47
NG093,Fishing Trawler,Port Harcourt-Lagos,May,62.4,HFO,1532.24,4508.11,Moderate,89.19
NG093,Fishing Trawler,Escravos-Lagos,June,137.36,Diesel,4084.15,12004.96,Moderate,75.74
NG093,Fishing Trawler,Warri-Bonny,July,88.13,HFO,2396.21,6237.38,Calm,90.36
NG093,Fishing Trawler,Lagos-Apapa,August,107.32,Diesel,2272.15,5827.09,Stormy,81.78
NG093,Fishing Trawler,Lagos-Apapa,September,98.99,Diesel,2335.15,6320.38,Stormy,82.2
NG093,Fishing Trawler,Escravos-Lagos,October,62.6,Diesel,1657.06,4584.55,Calm,75.0
NG093,Fishing Trawler,Warri-Bonny,November,183.26,HFO,5053.0,14336.02,Stormy,86.44
NG093,Fishing Trawler,Lagos-Apapa,December,186.24,HFO,4126.02,11848.02,Moderate,88.95
NG094,Oil Service Boat,Port Harcourt-Lagos,January,90.65,Diesel,2783.15,7069.54,Stormy,83.06
NG094,Oil Service Boat,Escravos-Lagos,February,48.59,Diesel,1534.2,3988.68,Moderate,76.16
NG094,Oil Service Boat,Warri-Bonny,March,83.5,HFO,2747.89,6890.03,Calm,85.25
NG094,Oil Service Boat,Escravos-Lagos,April,119.57,HFO,3891.75,11542.58,Moderate,78.39
NG094,Oil Service Boat,Port Harcourt-Lagos,May,60.98,Diesel,1696.71,4274.08,Moderate,71.3
NG094,Oil Service Boat,Lagos-Apapa,June,81.81,Diesel,2093.66,5370.7,Calm,93.57
NG094,Oil Service Boat,Escravos-Lagos,July,110.71,HFO,3845.02,11138.28,Calm,93.43
NG094,Oil Service Boat,Escravos-Lagos,August,121.72,Diesel,3831.8,10048.57,Moderate,92.94
NG094,Oil Service Boat,Warri-Bonny,September,142.86,Diesel,4884.56,13363.5,Stormy,75.35
NG094,Oil Service Boat,Warri-Bonny,October,103.58,HFO,2959.76,7488.96,Moderate,76.28
NG094,Oil Service Boat,Port Harcourt-Lagos,November,144.37,Diesel,4870.22,14012.52,Moderate,82.7
NG094,Oil Service Boat,Escravos-Lagos,December,149.15,HFO,3895.54,10065.87,Calm,91.1
NG095,Oil Service Boat,Port Harcourt-Lagos,January,136.93,HFO,3806.64,10385.96,Moderate,89.91
NG095,Oil Service Boat,Lagos-Apapa,February,88.8,Diesel,2674.29,6995.11,Calm,82.53
NG095,Oil Service Boat,Port Harcourt-Lagos,March,60.34,HFO,1905.53,5705.65,Calm,84.82
NG095,Oil Service Boat,Escravos-Lagos,April,32.47,HFO,1024.21,2905.11,Calm,84.33
NG095,Oil Service Boat,Escravos-Lagos,May,68.69,HFO,2319.58,6734.34,Moderate,93.0
NG095,Oil Service Boat,Port Harcourt-Lagos,June,21.11,HFO,721.9,1819.61,Calm,73.01
NG095,Oil Service Boat,Lagos-Apapa,July,133.48,HFO,4108.29,11145.18,Stormy,80.55
NG095,Oil Service Boat,Escravos-Lagos,August,61.37,HFO,1970.45,5186.55,Stormy,83.42
NG095,Oil Service Boat,Escravos-Lagos,September,21.02,Diesel,544.52,1402.74,Stormy,92.55
NG095,Oil Service Boat,Escravos-Lagos,October,30.86,HFO,795.85,2162.22,Calm,93.78
NG095,Oil Service Boat,Port Harcourt-Lagos,November,58.52,HFO,1944.49,5633.39,Moderate,94.66
NG095,Oil Service Boat,Escravos-Lagos,December,143.98,HFO,4230.35,12110.97,Calm,75.9
NG096,Surfer Boat,Port Harcourt-Lagos,January,90.07,Diesel,1643.8,4177.75,Calm,83.13
NG096,Surfer Boat,Lagos-Apapa,February,104.75,Diesel,1529.23,4346.19,Calm,78.14
NG096,Surfer Boat,Port Harcourt-Lagos,March,168.82,Diesel,2517.72,6599.34,Moderate,87.8
NG096,Surfer Boat,Lagos-Apapa,April,171.93,Diesel,1925.52,5267.3,Moderate,80.69
NG096,Surfer Boat,Escravos-Lagos,May,118.67,Diesel,1885.6,4954.32,Moderate,78.91
NG096,Surfer Boat,Escravos-Lagos,June,21.42,Diesel,237.88,615.68,Moderate,71.97
NG096,Surfer Boat,Lagos-Apapa,July,195.28,Diesel,3310.69,9584.45,Calm,81.38
NG096,Surfer Boat,Port Harcourt-Lagos,August,44.06,Diesel,855.01,2183.19,Calm,81.73
NG096,Surfer Boat,Warri-Bonny,September,95.11,Diesel,1837.37,5231.88,Moderate,86.8
NG096,Surfer Boat,Escravos-Lagos,October,138.09,Diesel,1380.9,4000.98,Moderate,88.86
NG096,Surfer Boat,Escravos-Lagos,November,81.49,Diesel,1538.19,4219.42,Stormy,80.39
NG096,Surfer Boat,Port Harcourt-Lagos,December,157.85,Diesel,2487.33,6948.34,Moderate,85.78
NG097,Fishing Trawler,Escravos-Lagos,January,61.79,Diesel,1321.95,3543.18,Calm,74.4
NG097,Fishing Trawler,Lagos-Apapa,February,182.5,HFO,4670.49,13733.9,Calm,84.02
NG097,Fishing Trawler,Escravos-Lagos,March,113.34,Diesel,3096.19,8236.87,Calm,74.98
NG097,Fishing Trawler,Escravos-Lagos,April,85.65,HFO,2452.83,6883.49,Moderate,88.95
NG097,Fishing Trawler,Warri-Bonny,May,148.86,HFO,3307.48,9172.08,Stormy,70.25
NG097,Fishing Trawler,Lagos-Apapa,June,164.39,HFO,3524.04,9320.88,Calm,75.4
NG097,Fishing Trawler,Escravos-Lagos,July,119.05,HFO,3416.24,10224.84,Calm,87.62
NG097,Fishing Trawler,Escravos-Lagos,August,52.56,Diesel,1419.24,3732.3,Stormy,77.32
NG097,Fishing Trawler,Warri-Bonny,September,158.36,Diesel,4570.2,12345.24,Stormy,74.91
NG097,Fishing Trawler,Escravos-Lagos,October,108.0,HFO,2533.47,7178.08,Calm,77.77
NG097,Fishing Trawler,Port Harcourt-Lagos,November,173.47,Diesel,3601.39,9937.12,Moderate,76.9
NG097,Fishing Trawler,Port Harcourt-Lagos,December,101.87,Diesel,2406.96,6145.38,Moderate,73.78
NG098,Tanker Ship,Lagos-Apapa,January,258.1,Diesel,10645.34,29836.94,Stormy,88.54
NG098,Tanker Ship,Port Harcourt-Lagos,February,154.45,HFO,6451.83,17408.53,Moderate,75.97
NG098,Tanker Ship,Port Harcourt-Lagos,March,231.15,HFO,11515.41,33303.18,Stormy,83.24
NG098,Tanker Ship,Escravos-Lagos,April,85.55,Diesel,4033.13,10949.78,Moderate,78.25
NG098,Tanker Ship,Escravos-Lagos,May,458.6,Diesel,19850.2,55944.19,Stormy,77.01
NG098,Tanker Ship,Escravos-Lagos,June,306.63,Diesel,11197.49,29374.7,Stormy,78.56
NG098,Tanker Ship,Port Harcourt-Lagos,July,59.63,Diesel,2627.45,7823.19,Stormy,73.43
NG098,Tanker Ship,Warri-Bonny,August,186.6,HFO,6118.08,15629.37,Stormy,83.1
NG098,Tanker Ship,Port Harcourt-Lagos,September,193.61,Diesel,7705.56,21396.09,Calm,89.47
NG098,Tanker Ship,Port Harcourt-Lagos,October,463.72,Diesel,16628.78,42143.32,Calm,82.44
NG098,Tanker Ship,Lagos-Apapa,November,81.68,HFO,3169.97,8824.29,Stormy,78.3
NG098,Tanker Ship,Warri-Bonny,December,56.97,HFO,2726.68,6889.4,Stormy,70.06
NG099,Tanker Ship,Escravos-Lagos,January,66.84,HFO,2565.72,7522.32,Stormy,89.61
NG099,Tanker Ship,Port Harcourt-Lagos,February,381.96,Diesel,12970.85,37498.24,Calm,85.12
NG099,Tanker Ship,Port Harcourt-Lagos,March,363.68,Diesel,12802.55,34976.27,Stormy,86.87
NG099,Tanker Ship,Warri-Bonny,April,333.76,Diesel,14351.64,37793.69,Calm,70.7
NG099,Tanker Ship,Lagos-Apapa,May,437.8,Diesel,13673.2,40889.77,Stormy,77.9
NG099,Tanker Ship,Lagos-Apapa,June,69.56,HFO,2858.44,7289.6,Calm,92.39
NG099,Tanker Ship,Escravos-Lagos,July,332.91,HFO,11325.98,29550.99,Calm,78.96
NG099,Tanker Ship,Port Harcourt-Lagos,August,422.29,Diesel,16497.91,44354.24,Moderate,84.8
NG099,Tanker Ship,Escravos-Lagos,September,310.5,Diesel,13078.11,34316.03,Moderate,92.14
NG099,Tanker Ship,Lagos-Apapa,October,325.38,Diesel,12095.61,32625.19,Calm,74.02
NG099,Tanker Ship,Port Harcourt-Lagos,November,207.58,Diesel,8808.92,24198.72,Stormy,72.44
NG099,Tanker Ship,Port Harcourt-Lagos,December,106.48,HFO,4324.16,12260.96,Stormy,89.38
NG100,Surfer Boat,Port Harcourt-Lagos,January,146.74,Diesel,2126.09,5566.51,Moderate,83.14
NG100,Surfer Boat,Escravos-Lagos,February,130.97,Diesel,1731.78,4479.48,Stormy,89.33
NG100,Surfer Boat,Escravos-Lagos,March,117.09,Diesel,1762.98,4855.32,Moderate,89.97
NG100,Surfer Boat,Lagos-Apapa,April,183.03,Diesel,2093.83,5849.03,Stormy,87.29
NG100,Surfer Boat,Port Harcourt-Lagos,May,150.55,Diesel,2880.38,7966.11,Moderate,71.64
NG100,Surfer Boat,Port Harcourt-Lagos,June,31.27,Diesel,589.65,1721.34,Stormy,75.56
NG100,Surfer Boat,Warri-Bonny,July,199.91,Diesel,2107.61,6280.82,Stormy,92.46
NG100,Surfer Boat,Port Harcourt-Lagos,August,87.18,Diesel,1384.68,4079.34,Stormy,88.56
NG100,Surfer Boat,Port Harcourt-Lagos,September,105.12,Diesel,2096.23,5243.89,Moderate,78.14
NG100,Surfer Boat,Port Harcourt-Lagos,October,32.5,Diesel,466.75,1356.68,Moderate,86.15
NG100,Surfer Boat,Escravos-Lagos,November,127.28,Diesel,1910.31,5518.55,Moderate,86.08
NG100,Surfer Boat,Port Harcourt-Lagos,December,169.85,Diesel,2827.56,7755.53,Moderate,86.52
NG101,Surfer Boat,Warri-Bonny,January,188.84,Diesel,2049.82,5911.82,Stormy,80.93
NG101,Surfer Boat,Warri-Bonny,February,165.63,Diesel,1971.63,5203.97,Moderate,83.62
NG101,Surfer Boat,Warri-Bonny,March,86.77,Diesel,1132.71,2863.17,Moderate,70.81
NG101,Surfer Boat,Port Harcourt-Lagos,April,97.27,Diesel,1731.31,4462.29,Calm,91.26
NG101,Surfer Boat,Escravos-Lagos,May,184.51,Diesel,3578.44,9582.76,Calm,75.73
NG101,Surfer Boat,Lagos-Apapa,June,127.45,Diesel,1744.33,4976.68,Moderate,94.38
NG101,Surfer Boat,Warri-Bonny,July,23.36,Diesel,443.54,1174.66,Stormy,94.56
NG101,Surfer Boat,Port Harcourt-Lagos,August,165.73,Diesel,2969.75,8368.33,Moderate,92.37
NG101,Surfer Boat,Port Harcourt-Lagos,September,197.25,Diesel,3848.79,10996.97,Calm,71.0
NG101,Surfer Boat,Port Harcourt-Lagos,October,175.84,Diesel,2365.94,6011.87,Calm,82.52
NG101,Surfer Boat,Lagos-Apapa,November,64.04,Diesel,1279.31,3318.05,Calm,85.89
NG101,Surfer Boat,Lagos-Apapa,December,94.2,Diesel,1308.08,3552.13,Moderate,77.1
NG102,Surfer Boat,Port Harcourt-Lagos,January,114.52,Diesel,1818.79,4779.11,Stormy,74.26
NG102,Surfer Boat,Lagos-Apapa,February,105.11,Diesel,1822.47,5455.24,Stormy,77.82
NG102,Surfer Boat,Warri-Bonny,March,50.68,Diesel,658.4,1848.7,Moderate,83.5
NG102,Surfer Boat,Lagos-Apapa,April,199.16,Diesel,3830.8,10853.6,Calm,80.75
NG102,Surfer Boat,Escravos-Lagos,May,175.73,Diesel,1933.1,4847.72,Stormy,92.99
NG102,Surfer Boat,Warri-Bonny,June,48.53,Diesel,696.44,1886.5,Stormy,87.03
NG102,Surfer Boat,Escravos-Lagos,July,26.09,Diesel,292.06,846.15,Moderate,88.67
NG102,Surfer Boat,Warri-Bonny,August,24.71,Diesel,410.23,1121.76,Stormy,92.46
NG102,Surfer Boat,Port Harcourt-Lagos,September,150.33,Diesel,1751.98,5123.13,Moderate,78.43
NG102,Surfer Boat,Lagos-Apapa,October,158.68,Diesel,2897.68,8586.74,Moderate,85.79
NG102,Surfer Boat,Escravos-Lagos,November,175.33,Diesel,3327.01,9168.96,Stormy,80.05
NG102,Surfer Boat,Warri-Bonny,December,64.1,Diesel,1052.86,2719.52,Moderate,71.07
NG103,Oil Service Boat,Port Harcourt-Lagos,January,55.09,HFO,1408.66,4200.17,Moderate,82.32
NG103,Oil Service Boat,Warri-Bonny,February,99.99,Diesel,2906.95,7690.27,Stormy,70.61
NG103,Oil Service Boat,Lagos-Apapa,March,131.58,HFO,3955.59,10211.7,Moderate,94.5
NG103,Oil Service Boat,Port Harcourt-Lagos,April,68.15,Diesel,2345.47,5871.23,Calm,80.78
NG103,Oil Service Boat,Lagos-Apapa,May,93.39,Diesel,2502.02,7276.76,Moderate,94.24
NG103,Oil Service Boat,Port Harcourt-Lagos,June,124.49,HFO,3699.02,10719.74,Moderate,82.55
NG103,Oil Service Boat,Escravos-Lagos,July,84.89,HFO,2964.84,8041.75,Moderate,92.3
NG103,Oil Service Boat,Warri-Bonny,August,78.78,Diesel,2209.73,5967.94,Stormy,77.9
NG103,Oil Service Boat,Lagos-Apapa,September,67.77,Diesel,1944.87,4987.0,Calm,72.88
NG103,Oil Service Boat,Escravos-Lagos,October,85.83,HFO,2479.44,6756.23,Stormy,76.2
NG103,Oil Service Boat,Escravos-Lagos,November,144.88,Diesel,4381.91,12877.71,Calm,80.26
NG103,Oil Service Boat,Warri-Bonny,December,28.52,Diesel,837.14,2117.77,Calm,77.11
NG104,Oil Service Boat,Lagos-Apapa,January,47.93,HFO,1662.33,4601.41,Calm,78.61
NG104,Oil Service Boat,Port Harcourt-Lagos,February,26.53,Diesel,676.37,1862.64,Stormy,80.25
NG104,Oil Service Boat,Port Harcourt-Lagos,March,117.71,Diesel,3981.33,10293.55,Moderate,73.32
NG104,Oil Service Boat,Warri-Bonny,April,67.04,HFO,2312.5,5941.35,Stormy,87.78
NG104,Oil Service Boat,Escravos-Lagos,May,107.12,HFO,2710.02,7246.43,Moderate,84.63
NG104,Oil Service Boat,Warri-Bonny,June,91.89,HFO,2603.57,7542.46,Moderate,85.75
NG104,Oil Service Boat,Lagos-Apapa,July,70.54,HFO,2012.44,5988.92,Calm,83.83
NG104,Oil Service Boat,Lagos-Apapa,August,118.59,Diesel,3849.79,10891.74,Stormy,93.36
NG104,Oil Service Boat,Port Harcourt-Lagos,September,126.17,Diesel,3333.38,9719.29,Calm,90.27
NG104,Oil Service Boat,Warri-Bonny,October,111.52,HFO,3415.0,8888.06,Stormy,88.85
NG104,Oil Service Boat,Lagos-Apapa,November,121.05,Diesel,3612.88,9497.04,Stormy,91.71
NG104,Oil Service Boat,Warri-Bonny,December,126.45,HFO,4389.29,12427.05,Moderate,78.75
NG105,Oil Service Boat,Port Harcourt-Lagos,January,146.92,Diesel,5121.13,15049.01,Moderate,94.16
NG105,Oil Service Boat,Lagos-Apapa,February,39.14,Diesel,1233.0,3218.9,Calm,76.4
NG105,Oil Service Boat,Port Harcourt-Lagos,March,29.32,Diesel,998.43,2747.25,Stormy,88.73
NG105,Oil Service Boat,Lagos-Apapa,April,23.48,Diesel,732.26,2166.04,Stormy,84.96
NG105,Oil Service Boat,Escravos-Lagos,May,118.88,HFO,3596.44,10409.53,Calm,90.43
NG105,Oil Service Boat,Port Harcourt-Lagos,June,115.76,Diesel,3774.67,10605.85,Stormy,73.54
NG105,Oil Service Boat,Escravos-Lagos,July,64.62,Diesel,1758.28,5032.19,Calm,89.78
NG105,Oil Service Boat,Warri-Bonny,August,85.26,HFO,2400.19,6743.53,Calm,93.51
NG105,Oil Service Boat,Port Harcourt-Lagos,September,85.23,HFO,2677.39,6900.6,Calm,93.14
NG105,Oil Service Boat,Escravos-Lagos,October,64.89,HFO,1678.35,4623.88,Moderate,86.2
NG105,Oil Service Boat,Port Harcourt-Lagos,November,100.23,HFO,2767.53,8050.61,Calm,84.45
NG105,Oil Service Boat,Port Harcourt-Lagos,December,119.56,HFO,4142.67,11416.1,Stormy,81.55
NG106,Fishing Trawler,Escravos-Lagos,January,101.68,HFO,2793.46,7184.56,Calm,92.42
NG106,Fishing Trawler,Port Harcourt-Lagos,February,199.96,Diesel,4021.1,10911.15,Moderate,87.14
NG106,Fishing Trawler,Lagos-Apapa,March,94.58,Diesel,2666.11,7378.24,Stormy,77.79
NG106,Fishing Trawler,Warri-Bonny,April,158.15,Diesel,3700.15,10297.38,Calm,90.28
NG106,Fishing Trawler,Escravos-Lagos,May,81.07,Diesel,1858.1,4924.22,Stormy,90.41
NG106,Fishing Trawler,Lagos-Apapa,June,79.62,HFO,1986.7,5203.26,Moderate,84.6
NG106,Fishing Trawler,Warri-Bonny,July,187.55,HFO,5232.01,14232.56,Calm,94.95
NG106,Fishing Trawler,Escravos-Lagos,August,86.36,HFO,2029.35,5125.13,Moderate,76.68
NG106,Fishing Trawler,Warri-Bonny,September,116.35,HFO,2873.5,8355.64,Calm,76.55
NG106,Fishing Trawler,Lagos-Apapa,October,67.59,Diesel,1892.97,4751.55,Moderate,93.61
NG106,Fishing Trawler,Port Harcourt-Lagos,November,176.6,HFO,4402.43,11452.53,Stormy,74.52
NG106,Fishing Trawler,Escravos-Lagos,December,68.35,HFO,1878.34,5420.74,Moderate,75.12
NG107,Fishing Trawler,Escravos-Lagos,January,132.29,Diesel,2716.79,7866.08,Moderate,90.86
NG107,Fishing Trawler,Lagos-Apapa,February,51.81,HFO,1039.12,3111.21,Calm,84.32
NG107,Fishing Trawler,Escravos-Lagos,March,89.31,HFO,2369.8,6149.52,Stormy,77.07
NG107,Fishing Trawler,Port Harcourt-Lagos,April,187.46,HFO,3835.13,10239.12,Calm,93.94
NG107,Fishing Trawler,Escravos-Lagos,May,111.39,Diesel,2602.31,7576.72,Moderate,83.11
NG107,Fishing Trawler,Lagos-Apapa,June,191.89,HFO,5177.11,13613.37,Moderate,79.38
NG107,Fishing Trawler,Port Harcourt-Lagos,July,166.94,Diesel,4915.84,12342.39,Moderate,83.32
NG107,Fishing Trawler,Lagos-Apapa,August,148.18,HFO,3825.68,11078.16,Stormy,89.11
NG107,Fishing Trawler,Escravos-Lagos,September,119.4,Diesel,2824.31,7869.76,Stormy,85.51
NG107,Fishing Trawler,Warri-Bonny,October,142.52,Diesel,4099.56,10682.85,Moderate,94.15
NG107,Fishing Trawler,Escravos-Lagos,November,187.75,HFO,4923.14,12777.45,Moderate,72.93
NG107,Fishing Trawler,Escravos-Lagos,December,53.55,Diesel,1197.72,3572.73,Calm,94.17
NG108,Tanker Ship,Escravos-Lagos,January,171.96,HFO,7696.07,22267.76,Stormy,73.12
NG108,Tanker Ship,Lagos-Apapa,February,383.81,HFO,16125.04,42062.28,Moderate,88.24
NG108,Tanker Ship,Lagos-Apapa,March,408.78,Diesel,20142.24,55430.99,Moderate,74.94
NG108,Tanker Ship,Port Harcourt-Lagos,April,372.93,Diesel,18326.36,48909.52,Calm,86.19
NG108,Tanker Ship,Lagos-Apapa,May,292.04,HFO,10331.73,27821.87,Stormy,85.86
NG108,Tanker Ship,Warri-Bonny,June,117.82,HFO,5707.91,14413.15,Calm,83.83
NG108,Tanker Ship,Warri-Bonny,July,92.48,Diesel,4429.88,12715.49,Stormy,73.82
NG108,Tanker Ship,Warri-Bonny,August,69.7,Diesel,3386.72,9832.32,Moderate,77.13
NG108,Tanker Ship,Escravos-Lagos,September,475.63,HFO,22247.76,56342.15,Calm,78.67
NG108,Tanker Ship,Port Harcourt-Lagos,October,116.15,HFO,5254.53,13948.14,Calm,76.24
NG108,Tanker Ship,Port Harcourt-Lagos,November,177.01,HFO,5669.94,15461.03,Calm,87.45
NG108,Tanker Ship,Lagos-Apapa,December,244.89,HFO,8039.88,23906.87,Moderate,75.49
NG109,Surfer Boat,Port Harcourt-Lagos,January,157.98,Diesel,2983.79,8730.0,Stormy,90.67
NG109,Surfer Boat,Warri-Bonny,February,109.14,Diesel,1860.07,5489.9,Calm,75.85
NG109,Surfer Boat,Warri-Bonny,March,75.36,Diesel,770.06,2279.77,Calm,73.9
NG109,Surfer Boat,Escravos-Lagos,April,144.38,Diesel,2874.01,8475.32,Moderate,90.36
NG109,Surfer Boat,Lagos-Apapa,May,28.32,Diesel,405.49,1216.32,Moderate,70.81
NG109,Surfer Boat,Lagos-Apapa,June,63.5,Diesel,1112.56,2965.24,Moderate,75.42
NG109,Surfer Boat,Escravos-Lagos,July,105.68,Diesel,1225.76,3677.26,Moderate,85.23
NG109,Surfer Boat,Escravos-Lagos,August,75.9,Diesel,1484.89,4275.36,Stormy,78.89
NG109,Surfer Boat,Port Harcourt-Lagos,September,46.62,Diesel,791.1,2345.86,Calm,81.54
NG109,Surfer Boat,Escravos-Lagos,October,56.33,Diesel,985.87,2704.94,Stormy,73.96
NG109,Surfer Boat,Escravos-Lagos,November,164.18,Diesel,1851.71,5219.49,Stormy,78.36
NG109,Surfer Boat,Lagos-Apapa,December,121.94,Diesel,1760.87,4856.47,Calm,74.12
NG110,Surfer Boat,Escravos-Lagos,January,148.03,Diesel,2671.57,6750.47,Moderate,79.66
NG110,Surfer Boat,Lagos-Apapa,February,86.91,Diesel,1615.6,4573.48,Calm,77.17
NG110,Surfer Boat,Lagos-Apapa,March,23.21,Diesel,375.51,997.36,Stormy,81.62
NG110,Surfer Boat,Port Harcourt-Lagos,April,154.44,Diesel,2602.87,7006.15,Moderate,75.89
NG110,Surfer Boat,Warri-Bonny,May,174.09,Diesel,1930.22,5140.13,Calm,72.94
NG110,Surfer Boat,Lagos-Apapa,June,172.91,Diesel,2179.67,6116.69,Moderate,75.24
NG110,Surfer Boat,Escravos-Lagos,July,122.24,Diesel,1615.42,4300.22,Stormy,90.72
NG110,Surfer Boat,Lagos-Apapa,August,20.17,Diesel,295.6,875.06,Calm,74.15
NG110,Surfer Boat,Port Harcourt-Lagos,September,67.19,Diesel,877.02,2600.05,Moderate,79.11
NG110,Surfer Boat,Warri-Bonny,October,70.84,Diesel,798.14,2298.23,Stormy,84.14
NG110,Surfer Boat,Lagos-Apapa,November,65.15,Diesel,843.1,2134.62,Stormy,89.9
NG110,Surfer Boat,Warri-Bonny,December,103.85,Diesel,1832.07,4652.71,Moderate,89.19
NG111,Surfer Boat,Lagos-Apapa,January,187.27,Diesel,2388.84,6328.9,Moderate,77.64
NG111,Surfer Boat,Escravos-Lagos,February,113.78,Diesel,1468.61,3710.26,Stormy,81.55
NG111,Surfer Boat,Escravos-Lagos,March,132.24,Diesel,1676.65,4388.44,Moderate,87.5
NG111,Surfer Boat,Lagos-Apapa,April,193.96,Diesel,3801.36,10219.15,Stormy,80.94
NG111,Surfer Boat,Warri-Bonny,May,174.52,Diesel,2937.26,8570.03,Moderate,92.95
NG111,Surfer Boat,Escravos-Lagos,June,99.31,Diesel,1821.48,4973.91,Calm,86.53
NG111,Surfer Boat,Warri-Bonny,July,193.19,Diesel,1944.93,4955.1,Calm,83.8
NG111,Surfer Boat,Escravos-Lagos,August,179.92,Diesel,2780.87,8292.72,Stormy,79.58
NG111,Surfer Boat,Lagos-Apapa,September,50.37,Diesel,691.5,1917.17,Stormy,72.06
NG111,Surfer Boat,Escravos-Lagos,October,43.41,Diesel,471.13,1380.11,Calm,74.96
